id,ra,dec,f606w
0008698,265.178569,-53.675925,18.8151 
0008699,265.178426,-53.675777,18.6875 
0008700,265.178158,-53.675146,19.3442 
0008701,265.17798,-53.675154,18.8502 
0008702,265.177643,-53.675738,17.2846 
0008703,265.177545,-53.675401,17.2392 
0008704,265.177412,-53.6758,18.9465 
0008705,265.177358,-53.675394,19.3111 
0008706,265.177247,-53.676402,17.087 
0008707,265.177176,-53.675822,18.0947 
0008708,265.177131,-53.675747,17.4127 
0008709,265.176962,-53.676136,18.1291 
0008710,265.176744,-53.675242,17.7075 
0008711,265.176699,-53.675891,18.0732 
0008712,265.176638,-53.676006,17.8296 
0008713,265.178507,-53.675785,19.9305 
0008715,265.178206,-53.675556,21.6821 
0008716,265.178195,-53.6759,19.8103 
0008718,265.177599,-53.675443,18.654 
0008719,265.177481,-53.675934,21.558 
0008722,265.167401,-53.675261,17.585 
0008723,265.165754,-53.67594,17.6212 
0008724,265.165624,-53.675377,18.0066 
0008725,265.166862,-53.676404,19.3492 
0008726,265.166505,-53.675422,21.5046 
0008727,265.166492,-53.675141,20.8326 
0008728,265.165961,-53.675957,20.6639 
0008729,265.165815,-53.675892,19.5461 
0008730,265.165757,-53.676446,20.8775 
0008731,265.165588,-53.675335,20.529 
0008733,265.174357,-53.676324,18.4692 
0008734,265.174273,-53.675483,18.0605 
0008735,265.174268,-53.675742,18.0614 
0008736,265.174246,-53.675584,17.7177 
0008737,265.174134,-53.676099,18.2649 
0008738,265.173628,-53.676375,17.6763 
0008739,265.173615,-53.675397,17.9614 
0008740,265.172945,-53.675834,17.9868 
0008741,265.172857,-53.675687,18.2549 
0008742,265.172787,-53.675929,18.0165 
0008743,265.172689,-53.675515,18.2781 
0008744,265.172676,-53.675778,18.1061 
0008745,265.174273,-53.675993,22.9435 
0008746,265.174246,-53.675325,17.6888 
0008747,265.174013,-53.675536,19.9835 
0008750,265.172691,-53.675429,20.258 
0008751,265.172637,-53.676385,17.2148 
0008752,265.172597,-53.675938,18.8875 
0008753,265.172488,-53.675525,17.4209 
0008754,265.172434,-53.676438,20.6509 
0008755,265.172234,-53.676449,23.0901 
0008756,265.172236,-53.675928,20.3117 
0008757,265.172666,-53.676353,18.1187 
0008758,265.172396,-53.675487,23.352 
0008759,265.164307,-53.676074,17.0521 
0008760,265.164122,-53.676009,16.8187 
0008763,265.165396,-53.676411,23.0047 
0008766,265.16485,-53.675624,22.0783 
0008767,265.1646,-53.675721,20.8331 
0008768,265.164476,-53.67636,19.4184 
0008775,265.176571,-53.675274,17.6041 
0008776,265.176499,-53.675832,17.9567 
0008777,265.176476,-53.676409,16.9077 
0008778,265.176409,-53.676066,18.5529 
0008779,265.176364,-53.676015,18.4555 
0008780,265.176167,-53.67549,19.3411 
0008781,265.176085,-53.67641,17.8723 
0008782,265.176046,-53.675962,17.9073 
0008783,265.175971,-53.675218,17.3088 
0008784,265.175945,-53.676013,18.2788 
0008785,265.175825,-53.675802,17.8727 
0008786,265.17582,-53.676102,17.1704 
0008787,265.175644,-53.675642,17.6283 
0008788,265.175432,-53.675611,18.3764 
0008789,265.175198,-53.675636,17.0635 
0008790,265.175097,-53.675225,18.6789 
0008791,265.174619,-53.675525,17.0405 
0008792,265.176529,-53.675286,19.8935 
0008794,265.176123,-53.67619,20.2815 
0008795,265.175676,-53.675583,19.3098 
0008796,265.175493,-53.67533,24.5744 
0008797,265.175296,-53.676237,19.3704 
0008798,265.175231,-53.676131,20.3394 
0008799,265.175181,-53.67593,22.0588 
0008803,265.184787,-53.675394,18.2488 
0008804,265.184281,-53.676285,17.4148 
0008805,265.184038,-53.675978,18.0834 
0008806,265.183785,-53.675157,17.6447 
0008807,265.183525,-53.675749,17.1024 
0008808,265.183324,-53.675912,18.6254 
0008810,265.184935,-53.675723,21.1048 
0008811,265.184422,-53.675542,19.5722 
0008812,265.183721,-53.676277,22.0517 
0008814,265.172063,-53.675956,18.8401 
0008815,265.171817,-53.676029,17.4348 
0008816,265.171665,-53.675829,16.8824 
0008817,265.17124,-53.676181,18.3253 
0008818,265.171235,-53.675964,17.9094 
0008819,265.170396,-53.676409,18.276 
0008820,265.172102,-53.675348,19.3434 
0008821,265.171912,-53.675628,19.066 
0008823,265.171706,-53.675669,18.8757 
0008824,265.171583,-53.675726,16.9981 
0008825,265.171456,-53.675815,19.2442 
0008826,265.171451,-53.675919,21.367 
0008827,265.171074,-53.675483,21.3728 
0008828,265.171032,-53.676272,23.0011 
0008830,265.170962,-53.676064,19.9149 
0008831,265.170914,-53.676206,21.8614 
0008832,265.170815,-53.675828,20.3325 
0008833,265.170542,-53.676061,17.1371 
0008834,265.170541,-53.675814,17.8211 
0008835,265.170461,-53.675496,21.9933 
0008837,265.170093,-53.675752,17.1811 
0008838,265.171821,-53.675559,22.1345 
0008839,265.170977,-53.675988,25.291 
0008840,265.170722,-53.675246,24.1045 
0009049,265.18621,-53.674958,19.0933 
0009050,265.185932,-53.674143,18.6013 
0009052,265.186541,-53.67431,19.3878 
0009053,265.18625,-53.674648,20.751 
0009054,265.186059,-53.674292,20.4027 
0009055,265.185964,-53.673909,22.3262 
0009056,265.185627,-53.674743,21.6082 
0009060,265.188481,-53.674019,17.7405 
0009061,265.188444,-53.6739,-99.9999 
0009062,265.188102,-53.674262,17.5419 
0009063,265.187982,-53.67401,18.5195 
0009160,265.163206,-53.674196,18.1149 
0009161,265.163061,-53.674803,18.8776 
0009174,265.185463,-53.674298,19.0369 
0009175,265.184615,-53.673881,18.0589 
0009176,265.18421,-53.674763,18.6669 
0009177,265.183783,-53.674865,17.1888 
0009178,265.185378,-53.674309,19.9429 
0009179,265.185111,-53.674309,19.8267 
0009180,265.184243,-53.674415,21.9861 
0009181,265.183967,-53.674653,22.5704 
0009182,265.183962,-53.674368,19.4349 
0009183,265.183559,-53.67496,20.1802 
0009184,265.185404,-53.674351,21.1714 
0009191,265.169769,-53.674057,17.8185 
0009192,265.169592,-53.675005,19.1083 
0009193,265.169556,-53.674028,18.3215 
0009194,265.169489,-53.674328,16.8607 
0009195,265.169085,-53.675059,-99.9999 
0009196,265.168947,-53.674988,16.8661 
0009197,265.168908,-53.674027,18.0641 
0009198,265.168594,-53.674019,18.2213 
0009199,265.1679,-53.674784,25.5078 
0009200,265.169805,-53.674515,20.2321 
0009201,265.169781,-53.674759,19.5425 
0009203,265.169333,-53.674622,19.5549 
0009204,265.169209,-53.674417,21.6663 
0009205,265.169115,-53.674718,26.5965 
0009208,265.168578,-53.674941,20.1749 
0009209,265.168472,-53.674342,24.3961 
0009211,265.168191,-53.674993,22.1555 
0009213,265.168559,-53.674533,25.2057 
0009214,265.180931,-53.675096,18.7831 
0009215,265.180609,-53.67448,18.4551 
0009216,265.18044,-53.674734,17.8573 
0009217,265.180189,-53.674038,17.9938 
0009218,265.180188,-53.67394,17.8676 
0009219,265.180102,-53.674705,19.0482 
0009220,265.179824,-53.674198,18.0092 
0009221,265.179789,-53.674251,17.5732 
0009222,265.17943,-53.674646,17.1684 
0009223,265.179399,-53.674389,17.8881 
0009224,265.179358,-53.674015,17.3324 
0009225,265.179129,-53.674237,18.8236 
0009226,265.179033,-53.674931,17.1047 
0009227,265.178844,-53.674865,16.8415 
0009228,265.180835,-53.674549,19.1932 
0009229,265.180632,-53.675117,23.3921 
0009231,265.180111,-53.674736,21.0645 
0009232,265.179698,-53.674908,21.2546 
0009233,265.179665,-53.674152,20.4555 
0009234,265.179053,-53.674323,20.6191 
0009235,265.178848,-53.673984,21.8063 
0009237,265.182866,-53.674131,17.4629 
0009238,265.182652,-53.67509,17.8464 
0009239,265.182528,-53.674835,16.8285 
0009240,265.182342,-53.675061,17.3785 
0009241,265.182026,-53.673895,17.0657 
0009242,265.181895,-53.675023,18.9497 
0009243,265.18186,-53.674483,18.3215 
0009244,265.181837,-53.67472,18.9524 
0009245,265.181755,-53.675118,17.6566 
0009246,265.181467,-53.674797,17.3719 
0009247,265.181049,-53.674891,18.4884 
0009248,265.183177,-53.6739,22.2445 
0009249,265.182498,-53.67406,21.1003 
0009250,265.182479,-53.674969,20.4893 
0009251,265.182159,-53.67417,21.9191 
0009252,265.182157,-53.674023,19.8099 
0009253,265.182008,-53.674682,23.5127 
0009254,265.181936,-53.674864,19.9539 
0009255,265.181764,-53.674162,19.6019 
0009256,265.18166,-53.673993,21.2238 
0009257,265.181092,-53.674076,23.6288 
0009260,265.171336,-53.674376,19.5159 
0009261,265.171215,-53.673838,18.672 
0009262,265.172143,-53.674986,18.9247 
0009263,265.171992,-53.67384,19.1705 
0009264,265.171905,-53.674077,20.7326 
0009265,265.171878,-53.674515,21.9681 
0009266,265.171866,-53.674829,18.905 
0009267,265.171773,-53.675029,18.192 
0009269,265.171658,-53.674343,18.9987 
0009271,265.171202,-53.674277,20.1517 
0009272,265.170978,-53.673983,20.8885 
0009274,265.170794,-53.674991,22.5038 
0009276,265.170481,-53.675018,21.4247 
0009277,265.170374,-53.67428,22.1663 
0009278,265.170296,-53.674036,19.6188 
0009279,265.17029,-53.673875,20.2659 
0009280,265.170108,-53.674692,20.1237 
0009281,265.172102,-53.674878,25.2132 
0009282,265.171318,-53.674369,20.9307 
0009284,265.167312,-53.674703,17.9545 
0009285,265.166496,-53.675094,17.8529 
0009286,265.166064,-53.674741,17.1349 
0009287,265.165869,-53.674243,18.8094 
0009288,265.165646,-53.674674,17.4167 
0009290,265.167536,-53.674884,20.2548 
0009291,265.167486,-53.675054,20.2281 
0009292,265.167337,-53.675136,22.5699 
0009293,265.167173,-53.674215,20.5589 
0009294,265.166725,-53.673829,21.5992 
0009297,265.166239,-53.674536,23.8347 
0009298,265.165592,-53.674985,20.8145 
0009299,265.166491,-53.675017,23.3021 
0009300,265.165435,-53.674784,17.8641 
0009301,265.16527,-53.674379,17.0908 
0009302,265.1652,-53.674466,18.852 
0009303,265.16406,-53.674943,18.5233 
0009305,265.163882,-53.674284,19.1035 
0009306,265.163749,-53.674619,18.3136 
0009307,265.165456,-53.674373,23.3304 
0009308,265.165429,-53.674098,21.5229 
0009309,265.165088,-53.673971,20.2221 
0009311,265.164128,-53.674265,19.3277 
0009312,265.164038,-53.6739,19.5198 
0009313,265.165133,-53.674109,24.5991 
0009314,265.178731,-53.674053,17.6817 
0009315,265.178677,-53.674479,19.2788 
0009316,265.178669,-53.674215,17.2793 
0009317,265.178655,-53.674794,17.5019 
0009318,265.178301,-53.67404,16.9794 
0009319,265.17812,-53.674534,17.2549 
0009320,265.178095,-53.673999,16.9366 
0009321,265.177996,-53.674262,17.5036 
0009322,265.177927,-53.674739,17.5187 
0009323,265.17789,-53.674677,18.3543 
0009324,265.177712,-53.675072,17.1438 
0009325,265.177662,-53.674609,18.1469 
0009326,265.17727,-53.674994,17.4378 
0009327,265.177247,-53.674637,16.9242 
0009328,265.177157,-53.674831,17.4648 
0009329,265.177116,-53.674451,16.8034 
0009330,265.176994,-53.675042,16.9224 
0009331,265.178717,-53.674658,19.7762 
0009333,265.178518,-53.673938,21.3891 
0009334,265.178326,-53.673897,19.4066 
0009336,265.178197,-53.675095,20.6598 
0009337,265.178059,-53.674429,20.2661 
0009338,265.17767,-53.674685,20.8695 
0009339,265.177593,-53.674074,22.7348 
0009340,265.177032,-53.674246,23.0698 
0009341,265.177013,-53.674959,20.0122 
0009342,265.176847,-53.674006,22.9935 
0009343,265.174358,-53.674763,19.5933 
0009344,265.174328,-53.674985,20.0874 
0009345,265.174224,-53.674424,17.5412 
0009346,265.173876,-53.674643,20.7728 
0009347,265.173855,-53.674509,17.7762 
0009348,265.173811,-53.674806,21.3269 
0009349,265.173723,-53.674952,16.8548 
0009350,265.173673,-53.674857,19.7482 
0009353,265.173191,-53.67467,19.1667 
0009354,265.17306,-53.675119,16.6948 
0009355,265.17304,-53.67494,19.1614 
0009356,265.172873,-53.674791,17.5321 
0009357,265.172731,-53.675007,21.0241 
0009358,265.172702,-53.673921,19.8835 
0009359,265.172683,-53.674593,17.4376 
0009360,265.17264,-53.674828,20.3496 
0009362,265.172379,-53.674802,22.9038 
0009363,265.172264,-53.674845,19.3066 
0009364,265.174314,-53.673972,23.1467 
0009366,265.174097,-53.674634,22.3664 
0009373,265.172839,-53.674808,17.9229 
0009375,265.172369,-53.67502,24.2328 
0009376,265.174164,-53.674696,22.5478 
0009377,265.176464,-53.674741,17.0086 
0009378,265.176472,-53.674411,18.5919 
0009379,265.176144,-53.674441,18.1055 
0009380,265.176097,-53.674697,18.0151 
0009382,265.175753,-53.675023,18.7294 
0009383,265.174649,-53.674911,17.8815 
0009384,265.176453,-53.674028,17.3472 
0009385,265.17643,-53.674124,19.6503 
0009386,265.176365,-53.673903,19.7706 
0009387,265.176317,-53.674716,18.9326 
0009388,265.17613,-53.673995,18.2478 
0009389,265.175886,-53.673834,18.3646 
0009390,265.175787,-53.674246,20.9504 
0009391,265.175725,-53.673928,17.0281 
0009392,265.175586,-53.674112,19.1363 
0009393,265.175533,-53.674056,17.2622 
0009394,265.175362,-53.674247,19.5997 
0009395,265.175332,-53.674192,17.8978 
0009396,265.175196,-53.674596,18.1338 
0009397,265.175172,-53.674722,20.4048 
0009398,265.17507,-53.674874,19.3354 
0009399,265.175054,-53.674031,21.384 
0009400,265.17495,-53.674461,21.9211 
0009401,265.174938,-53.674093,17.3704 
0009402,265.174876,-53.674782,22.6559 
0009403,265.174839,-53.673943,17.8734 
0009404,265.174651,-53.674029,18.1601 
0009405,265.174558,-53.674509,24.7512 
0009406,265.174438,-53.674854,21.4933 
0009407,265.175202,-53.674168,17.7148 
0009408,265.175139,-53.674623,19.3714 
0009409,265.175101,-53.67385,23.8569 
0009603,265.18483,-53.672548,17.0508 
0009604,265.184551,-53.672596,17.8656 
0009605,265.183541,-53.673046,18.513 
0009606,265.183392,-53.673618,18.6941 
0009607,265.185363,-53.672814,21.6873 
0009608,265.184933,-53.673189,21.7043 
0009610,265.184637,-53.673508,21.7539 
0009611,265.184443,-53.673557,20.4414 
0009612,265.183762,-53.673742,22.7589 
0009622,265.188566,-53.673191,16.8813 
0009623,265.188558,-53.673496,17.0625 
0009624,265.187983,-53.672801,19.6356 
0009688,265.187337,-53.672989,17.8378 
0009689,265.187019,-53.673644,18.3818 
0009690,265.186328,-53.673137,17.6034 
0009691,265.186129,-53.673506,17.0502 
0009692,265.185817,-53.673021,17.9157 
0009693,265.185678,-53.672864,18.7073 
0009694,265.187697,-53.673271,21.305 
0009695,265.186996,-53.672534,22.0935 
0009698,265.186425,-53.673568,20.603 
0009699,265.186404,-53.673057,19.7293 
0009702,265.185822,-53.673295,19.6058 
0009703,265.185781,-53.672792,19.707 
0009705,265.185793,-53.672821,22.8127 
0009744,265.16309,-53.673053,16.8707 
0009745,265.162808,-53.673551,17.6737 
0009746,265.162266,-53.673707,18.0143 
0009752,265.162998,-53.67315,19.0154 
0009756,265.177492,-53.6728,17.8733 
0009757,265.178718,-53.672835,18.8983 
0009758,265.178658,-53.673139,17.0759 
0009759,265.178542,-53.673272,16.9125 
0009760,265.178272,-53.672923,17.5651 
0009761,265.178167,-53.673606,18.0927 
0009762,265.178141,-53.673378,21.3314 
0009763,265.178082,-53.672764,17.2192 
0009764,265.17802,-53.672955,19.0788 
0009765,265.177951,-53.67276,20.1478 
0009766,265.177841,-53.673034,21.5213 
0009767,265.177661,-53.673535,19.1474 
0009768,265.177633,-53.672846,21.4822 
0009769,265.177381,-53.673211,17.723 
0009770,265.177247,-53.672629,19.0971 
0009771,265.177226,-53.673176,18.8192 
0009772,265.177248,-53.673182,19.9497 
0009773,265.177174,-53.672715,19.7106 
0009774,265.176981,-53.673433,18.8046 
0009775,265.176944,-53.673611,21.6567 
0009777,265.176837,-53.673259,20.0022 
0009779,265.176804,-53.673449,18.7744 
0009780,265.176711,-53.673356,20.9586 
0009781,265.176623,-53.67316,18.1114 
0009783,265.177367,-53.673801,24.6511 
0009784,265.177174,-53.673194,18.8612 
0009785,265.167519,-53.6727,18.7093 
0009787,265.166986,-53.672939,19.662 
0009788,265.166927,-53.673666,17.5698 
0009789,265.1664,-53.67269,18.4958 
0009790,265.166204,-53.673386,18.8271 
0009791,265.165977,-53.672577,18.6286 
0009792,265.16596,-53.673764,18.8526 
0009794,265.167145,-53.672852,21.3318 
0009795,265.16702,-53.673466,20.0695 
0009796,265.16693,-53.672629,21.5448 
0009797,265.166919,-53.673534,19.2681 
0009799,265.16611,-53.673007,21.9704 
0009801,265.165797,-53.673792,19.3005 
0009802,265.16575,-53.67376,20.7814 
0009804,265.172114,-53.673744,18.9539 
0009805,265.171951,-53.672992,18.4308 
0009806,265.171545,-53.672581,18.3931 
0009807,265.170992,-53.672666,17.8834 
0009808,265.170914,-53.673812,18.9838 
0009809,265.170783,-53.673393,18.4988 
0009810,265.170664,-53.673287,16.8977 
0009811,265.17062,-53.673708,17.3487 
0009812,265.170285,-53.672687,16.889 
0009813,265.170108,-53.672897,19.0631 
0009814,265.170026,-53.67368,17.2691 
0009815,265.17211,-53.673756,19.712 
0009816,265.172019,-53.672807,20.7781 
0009818,265.171724,-53.673801,19.4917 
0009819,265.171311,-53.672994,20.7466 
0009821,265.170739,-53.673484,19.7418 
0009823,265.169959,-53.673387,19.1264 
0009825,265.170111,-53.672908,20.6246 
0009826,265.169979,-53.673363,20.3333 
0009827,265.183217,-53.672801,18.5383 
0009828,265.183153,-53.673241,18.1562 
0009829,265.181842,-53.67313,17.5771 
0009830,265.181807,-53.672622,16.9296 
0009831,265.181656,-53.673301,17.6741 
0009832,265.181641,-53.672563,18.4743 
0009833,265.181611,-53.67338,16.8201 
0009834,265.183159,-53.672536,20.1546 
0009835,265.183095,-53.673767,19.3022 
0009836,265.183075,-53.673197,19.2998 
0009838,265.182446,-53.673027,20.3453 
0009839,265.182356,-53.673797,19.5832 
0009840,265.182316,-53.673307,19.018 
0009842,265.181901,-53.67332,19.3999 
0009843,265.181858,-53.673615,20.0217 
0009844,265.181319,-53.673006,23.9116 
0009846,265.181897,-53.673779,23.5011 
0009847,265.169527,-53.673327,19.3136 
0009848,265.169414,-53.672726,18.5874 
0009849,265.169224,-53.673714,17.6832 
0009850,265.169156,-53.672815,17.5065 
0009851,265.168979,-53.672999,18.3658 
0009852,265.168969,-53.673105,18.0173 
0009853,265.167863,-53.67251,17.3667 
0009854,265.167711,-53.672617,18.2661 
0009857,265.169203,-53.672512,19.5903 
0009858,265.169032,-53.67325,19.7818 
0009859,265.168788,-53.673137,22.7272 
0009861,265.16802,-53.673473,19.3115 
0009862,265.169536,-53.67334,22.0854 
0009864,265.169516,-53.673487,24.8404 
0009866,265.167793,-53.673787,25.1588 
0009867,265.165181,-53.673266,18.2374 
0009868,265.164917,-53.672939,17.5912 
0009869,265.164923,-53.672564,18.8478 
0009870,265.164337,-53.673792,17.8843 
0009871,265.164115,-53.672972,18.2767 
0009872,265.163423,-53.673475,17.8851 
0009873,265.163326,-53.673687,18.9153 
0009874,265.165269,-53.672515,22.0072 
0009875,265.16489,-53.673371,19.9092 
0009876,265.164758,-53.673359,21.4114 
0009877,265.164664,-53.67324,19.43 
0009881,265.164039,-53.673362,19.0582 
0009882,265.164005,-53.673651,23.0582 
0009883,265.163598,-53.673716,19.7845 
0009886,265.165206,-53.672944,23.4815 
0009888,265.180524,-53.673511,18.3752 
0009889,265.179069,-53.673515,-99.9999 
0009891,265.180875,-53.672775,21.5505 
0009892,265.180741,-53.672954,20.974 
0009895,265.180096,-53.673056,20.8269 
0009896,265.179962,-53.673409,19.0134 
0009897,265.17983,-53.672618,20.004 
0009898,265.17971,-53.67306,17.5609 
0009899,265.179655,-53.673473,20.4042 
0009900,265.179589,-53.672945,18.1676 
0009901,265.179503,-53.67353,19.1199 
0009902,265.179161,-53.673672,19.6203 
0009903,265.179072,-53.673741,23.165 
0009904,265.179576,-53.67282,-99.9999 
0009908,265.17652,-53.672891,18.1678 
0009909,265.175709,-53.673379,17.1845 
0009910,265.175634,-53.672871,17.4681 
0009911,265.175625,-53.673045,18.7283 
0009912,265.175183,-53.673502,18.4488 
0009913,265.17471,-53.672818,17.6212 
0009914,265.174584,-53.673552,17.1392 
0009915,265.176453,-53.672754,20.417 
0009916,265.176434,-53.67378,17.4952 
0009917,265.176308,-53.673493,18.7428 
0009918,265.176218,-53.673408,17.4805 
0009919,265.175959,-53.673597,18.4739 
0009920,265.175826,-53.673013,19.3724 
0009921,265.175825,-53.673393,18.5532 
0009922,265.175754,-53.67318,22.0301 
0009924,265.175574,-53.673761,17.4614 
0009925,265.175552,-53.673609,18.5818 
0009926,265.175406,-53.672922,20.8496 
0009927,265.175387,-53.673001,20.5779 
0009928,265.175338,-53.672846,21.7371 
0009929,265.175284,-53.67314,19.7926 
0009930,265.174731,-53.673577,20.5336 
0009931,265.174581,-53.673381,21.9961 
0009933,265.175885,-53.673366,22.0553 
0009935,265.173396,-53.673069,17.2251 
0009936,265.17339,-53.673762,18.5124 
0009937,265.173313,-53.673628,17.6852 
0009938,265.173309,-53.67351,-99.9999 
0009939,265.173193,-53.673651,17.2711 
0009940,265.172972,-53.673788,17.7867 
0009941,265.172955,-53.673372,17.9807 
0009942,265.172928,-53.672852,17.3117 
0009943,265.172858,-53.673512,17.9752 
0009944,265.172855,-53.672923,17.4124 
0009945,265.172821,-53.67314,17.5164 
0009946,265.172505,-53.673343,18.4701 
0009947,265.172456,-53.67302,17.4001 
0009948,265.174343,-53.673044,19.2212 
0009949,265.174331,-53.673263,19.533 
0009950,265.174331,-53.672684,20.4273 
0009951,265.174264,-53.673322,19.1537 
0009952,265.174247,-53.673591,21.7207 
0009955,265.173801,-53.673362,19.1817 
0009956,265.173608,-53.672531,20.0164 
0009957,265.173593,-53.672832,20.8806 
0009958,265.17352,-53.673301,22.4666 
0009959,265.173286,-53.673265,17.463 
0009962,265.172842,-53.673202,20.3795 
0009964,265.172496,-53.672541,23.8698 
0010081,265.162897,-53.67159,24.9145 
0010082,265.162663,-53.671639,17.1803 
0010083,265.163197,-53.67141,19.7783 
0010084,265.163084,-53.672413,21.9429 
0010085,265.163039,-53.671903,23.3148 
0010086,265.162403,-53.67199,25.1594 
0010087,265.162021,-53.672007,19.489 
0010088,265.162003,-53.672198,21.0712 
0010256,265.188569,-53.672273,17.5887 
0010257,265.188526,-53.67141,17.7963 
0010258,265.188312,-53.672107,19.178 
0010259,265.188019,-53.672312,19.1417 
0010265,265.188197,-53.671463,19.58 
0010266,265.188077,-53.671233,20.7983 
0010267,265.187882,-53.672255,23.5733 
0010268,265.187849,-53.671878,19.482 
0010270,265.188659,-53.671662,22.2055 
0010302,265.167626,-53.671564,17.502 
0010303,265.16742,-53.672137,18.0216 
0010304,265.167332,-53.671494,18.1124 
0010305,265.167078,-53.671429,18.3267 
0010306,265.1669,-53.672112,18.3751 
0010307,265.166749,-53.67142,18.0059 
0010308,265.167508,-53.671738,22.0758 
0010309,265.167318,-53.672501,20.0842 
0010310,265.167084,-53.672356,21.4425 
0010311,265.166995,-53.67134,19.6595 
0010312,265.166433,-53.671509,19.7372 
0010313,265.166283,-53.671285,21.1283 
0010314,265.166126,-53.672258,20.9321 
0010315,265.166007,-53.672345,19.5142 
0010316,265.165919,-53.671856,19.8429 
0010325,265.172092,-53.672318,18.7065 
0010326,265.1717,-53.67246,17.5465 
0010327,265.171688,-53.671586,17.5911 
0010328,265.171534,-53.671894,17.6082 
0010329,265.171321,-53.672435,17.0259 
0010330,265.171226,-53.671255,18.1143 
0010331,265.170685,-53.671924,17.6345 
0010332,265.170627,-53.672016,18.4761 
0010333,265.170307,-53.671521,18.1222 
0010334,265.169978,-53.67243,18.1393 
0010335,265.169945,-53.671973,18.9678 
0010336,265.171933,-53.671852,20.416 
0010337,265.171559,-53.671192,21.8977 
0010339,265.171419,-53.671497,22.6051 
0010340,265.17129,-53.671573,18.7467 
0010341,265.171258,-53.671993,20.8612 
0010342,265.170577,-53.671658,19.8626 
0010343,265.170441,-53.671781,19.5103 
0010344,265.169946,-53.671525,21.8974 
0010346,265.186386,-53.671458,16.9118 
0010347,265.186088,-53.672174,18.7079 
0010348,265.187559,-53.672434,23.6552 
0010349,265.187542,-53.671229,20.204 
0010351,265.186797,-53.672433,19.7761 
0010352,265.186628,-53.672337,19.043 
0010354,265.186116,-53.671836,21.8322 
0010356,265.185982,-53.671723,19.78 
0010357,265.185762,-53.671366,20.1812 
0010358,265.185134,-53.671405,18.2314 
0010359,265.184378,-53.672329,17.475 
0010360,265.184356,-53.671883,18.3343 
0010361,265.1839,-53.672167,18.1184 
0010362,265.185,-53.671446,18.5786 
0010363,265.184957,-53.67135,18.0944 
0010364,265.184515,-53.67227,20.1453 
0010365,265.184478,-53.671678,23.115 
0010366,265.183631,-53.672494,21.0232 
0010367,265.18346,-53.671796,18.1588 
0010369,265.182992,-53.672408,18.3831 
0010370,265.18149,-53.671432,17.4045 
0010371,265.181453,-53.671257,17.9034 
0010372,265.182858,-53.672402,21.7375 
0010374,265.182558,-53.671957,17.6613 
0010375,265.18231,-53.671535,18.1768 
0010377,265.181951,-53.671601,18.9065 
0010378,265.181891,-53.671776,16.8548 
0010379,265.181482,-53.671741,19.2018 
0010380,265.181445,-53.671484,18.5409 
0010381,265.181074,-53.672485,22.0933 
0010382,265.182769,-53.671349,24.4159 
0010383,265.182384,-53.671613,23.5331 
0010385,265.169758,-53.672246,17.5055 
0010386,265.16947,-53.672295,19.0683 
0010387,265.169422,-53.67161,18.9832 
0010388,265.169141,-53.671376,17.8406 
0010389,265.169036,-53.672097,18.1269 
0010390,265.168841,-53.671283,18.0536 
0010391,265.168815,-53.672052,17.1978 
0010392,265.168685,-53.672458,18.5783 
0010393,265.168369,-53.671339,17.508 
0010394,265.168115,-53.671646,18.3096 
0010395,265.167944,-53.672208,18.8006 
0010396,265.167879,-53.671715,19.5128 
0010397,265.169763,-53.67161,19.5596 
0010398,265.169693,-53.672365,20.148 
0010399,265.169502,-53.671252,22.8427 
0010401,265.169491,-53.672457,19.9062 
0010404,265.16861,-53.671549,22.0838 
