id,ra,dec,f606w
0010406,265.167845,-53.671488,20.0687 
0010407,265.164173,-53.672174,17.0897 
0010409,265.163407,-53.671295,18.1047 
0010410,265.16536,-53.671311,19.7772 
0010411,265.165245,-53.671545,22.1579 
0010412,265.164497,-53.672291,22.8858 
0010416,265.163724,-53.671572,21.0942 
0010417,265.163575,-53.671343,21.2513 
0010418,265.165051,-53.671347,23.4661 
0010420,265.180036,-53.671785,18.7281 
0010421,265.17997,-53.672001,17.4189 
0010422,265.179401,-53.672092,17.7444 
0010423,265.179007,-53.672028,17.1712 
0010424,265.180892,-53.671755,17.6715 
0010425,265.180612,-53.672141,18.1743 
0010426,265.180494,-53.671366,19.5214 
0010427,265.180394,-53.67164,19.9523 
0010428,265.180305,-53.672221,19.2553 
0010429,265.180226,-53.672109,16.9176 
0010430,265.180023,-53.672348,17.1785 
0010431,265.179825,-53.672225,17.5751 
0010433,265.179347,-53.672377,21.6832 
0010434,265.179098,-53.671773,19.6945 
0010435,265.181011,-53.672248,21.7467 
0010436,265.174265,-53.672352,17.3148 
0010437,265.174248,-53.671253,18.5814 
0010438,265.174185,-53.672295,17.7632 
0010439,265.173497,-53.67228,18.3096 
0010440,265.173363,-53.672105,18.075 
0010441,265.173336,-53.672231,18.6878 
0010442,265.174196,-53.672128,20.0795 
0010443,265.173899,-53.672401,19.6684 
0010444,265.173139,-53.671913,19.8987 
0010445,265.172472,-53.67221,21.8347 
0010446,265.173955,-53.672382,21.0067 
0010449,265.172628,-53.671842,23.8096 
0010451,265.172379,-53.672046,25.1887 
0010452,265.176433,-53.671224,17.4521 
0010454,265.176396,-53.672074,17.6518 
0010455,265.176247,-53.671618,17.8464 
0010456,265.176242,-53.672122,18.5785 
0010457,265.176106,-53.672365,18.387 
0010458,265.175944,-53.672329,19.046 
0010459,265.175578,-53.671352,17.4242 
0010460,265.174808,-53.671624,18.4093 
0010461,265.17458,-53.672465,16.9085 
0010462,265.176456,-53.672259,18.8821 
0010464,265.176319,-53.67154,21.6059 
0010465,265.176075,-53.671551,22.3092 
0010467,265.175731,-53.671401,20.562 
0010468,265.175512,-53.672222,19.7391 
0010469,265.175447,-53.672012,20.5181 
0010470,265.175429,-53.672452,19.5589 
0010471,265.175275,-53.671426,22.2247 
0010472,265.175258,-53.672306,20.2862 
0010473,265.175174,-53.671455,21.2891 
0010474,265.17496,-53.671999,21.4699 
0010475,265.174856,-53.672106,20.4754 
0010476,265.174759,-53.671251,21.4292 
0010477,265.174528,-53.672102,19.7378 
0010479,265.178682,-53.671356,17.9175 
0010480,265.178516,-53.67244,18.6253 
0010481,265.178356,-53.672278,18.7588 
0010482,265.17792,-53.671863,17.2968 
0010483,265.177849,-53.671987,17.6941 
0010484,265.177409,-53.672015,27.3054 
0010485,265.177284,-53.671305,18.3653 
0010486,265.176864,-53.671823,17.8603 
0010487,265.178657,-53.671336,19.4237 
0010488,265.178644,-53.672478,19.0593 
0010489,265.17863,-53.671628,20.0919 
0010491,265.178505,-53.671794,19.551 
0010492,265.177754,-53.672107,19.563 
0010493,265.177619,-53.671601,19.5313 
0010494,265.177577,-53.672067,18.7759 
0010495,265.177372,-53.67152,22.6254 
0010496,265.177097,-53.671644,17.3159 
0010498,265.17705,-53.671672,17.3428 
0010560,265.165171,-53.670695,17.7945 
0010561,265.164191,-53.670969,17.2621 
0010563,265.164236,-53.669907,20.4031 
0010723,265.16718,-53.670185,17.814 
0010724,265.166865,-53.671018,17.73 
0010725,265.165808,-53.671085,19.0362 
0010726,265.16759,-53.67028,23.429 
0010727,265.166551,-53.670401,19.7232 
0010779,265.163234,-53.670801,20.4311 
0010799,265.169807,-53.670287,18.745 
0010800,265.169724,-53.670998,18.7512 
0010801,265.169518,-53.670667,18.4022 
0010802,265.169146,-53.669974,18.2541 
0010803,265.168561,-53.669946,19.388 
0010804,265.168445,-53.670622,18.8878 
0010805,265.167898,-53.67022,18.7484 
0010806,265.167789,-53.670013,17.8522 
0010807,265.169404,-53.670834,22.8702 
0010808,265.168977,-53.670638,21.256 
0010809,265.168891,-53.670729,19.9019 
0010810,265.168854,-53.671087,20.2922 
0010811,265.16867,-53.670961,21.2506 
0010812,265.168137,-53.670855,21.9247 
0010813,265.168105,-53.670731,20.111 
0010814,265.168046,-53.670604,23.3558 
0010815,265.168465,-53.670871,23.433 
0010822,265.174164,-53.670807,18.7906 
0010823,265.174054,-53.670883,17.7562 
0010824,265.1736,-53.670218,18.7898 
0010825,265.173485,-53.670093,18.8237 
0010826,265.173086,-53.670799,18.0651 
0010827,265.172426,-53.670933,17.2964 
0010828,265.174365,-53.670243,20.6226 
0010829,265.174041,-53.671058,20.1866 
0010831,265.173883,-53.670841,19.7104 
0010832,265.173589,-53.670338,20.1263 
0010833,265.172966,-53.67019,19.3886 
0010834,265.17288,-53.669917,21.9597 
0010835,265.172639,-53.67009,20.8813 
0010836,265.172378,-53.670352,20.7928 
0010838,265.172326,-53.670523,21.9438 
0010841,265.172178,-53.671077,19.5329 
0010842,265.187683,-53.670249,23.746 
0010843,265.187311,-53.671116,19.4536 
0010844,265.187064,-53.670581,18.6888 
0010845,265.187015,-53.670027,17.6614 
0010846,265.186563,-53.670715,19.2876 
0010848,265.186482,-53.671155,23.5855 
0010849,265.1864,-53.670244,18.9687 
0010850,265.186286,-53.671117,20.4482 
0010851,265.186164,-53.670053,22.2459 
0010853,265.185604,-53.67095,19.1238 
0010854,265.176576,-53.670598,17.5213 
0010855,265.176336,-53.669969,17.9625 
0010857,265.175801,-53.670713,17.9755 
0010858,265.175333,-53.6704,18.5336 
0010859,265.174636,-53.670127,18.9984 
0010860,265.176485,-53.670577,20.4084 
0010861,265.176043,-53.671036,19.3873 
0010862,265.175898,-53.670604,19.2857 
0010863,265.175144,-53.6706,20.5457 
0010864,265.1751,-53.669909,21.8585 
0010867,265.174994,-53.670606,21.0987 
0010871,265.172075,-53.670768,17.2441 
0010872,265.171651,-53.670695,17.9315 
0010873,265.171592,-53.669996,17.3607 
0010874,265.171532,-53.670987,17.5574 
0010875,265.170458,-53.670064,17.934 
0010876,265.172007,-53.669978,18.9055 
0010877,265.171593,-53.670183,21.374 
0010878,265.171488,-53.669874,19.8773 
0010879,265.171009,-53.670471,20.0604 
0010880,265.170709,-53.670642,20.0943 
0010881,265.170206,-53.670899,19.8304 
0010882,265.1702,-53.670323,19.0246 
0010883,265.170984,-53.670386,24.599 
0010886,265.171009,-53.6707,23.1722 
0010887,265.17063,-53.670121,24.1903 
0010889,265.18851,-53.670308,18.6705 
0010890,265.188495,-53.670673,16.8465 
0010891,265.188168,-53.670583,-99.9999 
0010896,265.1832,-53.670429,17.024 
0010897,265.182423,-53.67108,17.2367 
0010898,265.182424,-53.670915,18.5817 
0010899,265.182127,-53.670997,18.0092 
0010900,265.181735,-53.670427,17.0183 
0010901,265.181336,-53.670068,16.9076 
0010904,265.182603,-53.670288,19.9181 
0010907,265.18177,-53.67004,19.5442 
0010909,265.18118,-53.670625,21.7699 
0010910,265.18107,-53.670349,23.0235 
0010911,265.185487,-53.670414,18.7759 
0010912,265.185413,-53.671103,19.3232 
0010914,265.184757,-53.66987,19.9456 
0010916,265.184607,-53.671032,21.1936 
0010918,265.184322,-53.670564,20.4873 
0010919,265.184197,-53.671096,23.5651 
0010920,265.184208,-53.671084,25.1337 
0010921,265.184156,-53.670519,21.4046 
0010923,265.183633,-53.669911,19.6157 
0010925,265.184061,-53.669957,23.8178 
0010927,265.183352,-53.670976,24.7238 
0010928,265.181027,-53.671018,17.5649 
0010929,265.180981,-53.670757,16.8437 
0010930,265.180909,-53.671073,18.0002 
0010931,265.180314,-53.670139,18.6707 
0010932,265.180306,-53.670479,18.0246 
0010933,265.180257,-53.670597,17.3504 
0010934,265.180005,-53.670153,17.9354 
0010935,265.179737,-53.670933,18.6299 
0010936,265.179535,-53.671001,18.6829 
0010937,265.179234,-53.670772,17.6099 
0010938,265.179001,-53.670429,18.8517 
0010939,265.178827,-53.670654,17.1747 
0010940,265.17882,-53.669902,17.3669 
0010941,265.181022,-53.669988,21.1216 
0010942,265.179986,-53.670352,22.5993 
0010944,265.17995,-53.670564,21.2728 
0010945,265.179813,-53.67078,19.6976 
0010946,265.179549,-53.670897,20.5772 
0010947,265.179196,-53.670323,19.3957 
0010949,265.180047,-53.670377,22.6536 
0010952,265.178626,-53.670936,17.4984 
0010953,265.177991,-53.670931,16.8194 
0010954,265.177837,-53.669963,18.1556 
0010955,265.177637,-53.670711,17.6896 
0010956,265.176858,-53.670727,17.4247 
0010958,265.178629,-53.670419,22.9326 
0010959,265.178207,-53.67001,23.2867 
0010961,265.177991,-53.670484,22.4426 
0010965,265.177308,-53.671168,20.0493 
0010966,265.176894,-53.670273,19.885 
0011134,265.165196,-53.669851,18.1015 
0011135,265.164724,-53.669541,17.1331 
0011136,265.163324,-53.668889,17.4845 
0011137,265.165431,-53.669518,20.5819 
0011138,265.165302,-53.669358,21.7885 
0011139,265.16466,-53.669024,22.7381 
0011141,265.164391,-53.669039,20.7626 
0011142,265.164328,-53.6698,20.4414 
0011143,265.164295,-53.669669,21.0715 
0011146,265.163781,-53.669854,20.5616 
0011147,265.163763,-53.669259,19.8983 
0011148,265.176463,-53.669138,17.4416 
0011149,265.176319,-53.669118,18.6576 
0011150,265.176122,-53.669409,17.635 
0011151,265.175757,-53.669703,19.5269 
0011152,265.175245,-53.669178,16.8807 
0011153,265.175119,-53.668677,18.433 
0011154,265.175027,-53.668625,25.8357 
0011155,265.174964,-53.669459,17.1935 
0011157,265.176086,-53.669211,23.2091 
0011158,265.17607,-53.668835,20.4534 
0011159,265.175956,-53.669452,19.6542 
0011160,265.175481,-53.66941,19.9584 
0011162,265.175321,-53.668862,19.4017 
0011163,265.175002,-53.66956,21.6254 
0011165,265.174444,-53.668934,18.7652 
0011167,265.175234,-53.669834,27.388 
0011168,265.167417,-53.669463,18.6997 
0011169,265.167327,-53.669193,18.5527 
0011170,265.16732,-53.669503,18.5495 
0011171,265.166798,-53.669747,18.8962 
0011172,265.166608,-53.668903,18.7403 
0011173,265.166411,-53.669336,17.0075 
0011174,265.166171,-53.669267,17.5245 
0011175,265.165995,-53.669017,19.3548 
0011176,265.167443,-53.669747,22.9022 
0011177,265.166989,-53.669861,22.1328 
0011297,265.171485,-53.66857,18.1852 
0011298,265.171193,-53.669008,17.862 
0011299,265.170473,-53.66935,18.2628 
0011300,265.170063,-53.668606,18.8623 
0011301,265.170008,-53.669263,18.3336 
0011302,265.170982,-53.669497,19.7706 
0011303,265.170948,-53.668568,23.1445 
0011304,265.170673,-53.669339,20.108 
0011308,265.170052,-53.669374,25.1604 
0011312,265.16953,-53.669447,17.9194 
0011313,265.169501,-53.668795,17.3719 
0011314,265.169328,-53.669405,18.4265 
0011315,265.168862,-53.669792,17.5515 
0011316,265.167955,-53.669217,17.4724 
0011317,265.167938,-53.668832,16.9892 
0011318,265.169183,-53.66963,20.9959 
0011319,265.169041,-53.669841,21.378 
0011320,265.168496,-53.669343,21.1365 
0011322,265.167762,-53.668835,23.5399 
0011323,265.173591,-53.668619,18.4649 
0011324,265.173431,-53.669415,19.4304 
0011325,265.173213,-53.668691,16.9819 
0011326,265.17276,-53.669586,19.4632 
0011327,265.172204,-53.669235,17.278 
0011328,265.17217,-53.66907,17.0201 
0011329,265.174209,-53.669312,23.1144 
0011330,265.174046,-53.669192,20.5203 
0011331,265.173678,-53.66973,20.6095 
0011332,265.173609,-53.668792,19.9662 
0011334,265.172985,-53.668624,23.5059 
0011335,265.172744,-53.669792,21.1694 
0011336,265.172744,-53.66898,19.4199 
0011337,265.172587,-53.668598,21.745 
0011338,265.172333,-53.668766,21.1951 
0011345,265.178461,-53.669371,17.3187 
0011346,265.177958,-53.668824,18.0138 
0011347,265.177759,-53.669016,18.5531 
0011348,265.177073,-53.669047,17.7189 
0011349,265.176916,-53.669479,18.2084 
0011350,265.176615,-53.668599,18.9108 
0011351,265.178712,-53.669585,21.2478 
0011352,265.178527,-53.669368,20.4415 
0011353,265.178167,-53.669426,20.905 
0011354,265.177809,-53.669357,21.8446 
0011355,265.177724,-53.668594,21.6783 
0011356,265.177697,-53.668766,19.2685 
0011358,265.177356,-53.668901,19.686 
0011360,265.176952,-53.668888,21.056 
0011363,265.176722,-53.669843,20.8735 
0011364,265.1766,-53.669615,23.0965 
0011367,265.181013,-53.669429,18.4543 
0011368,265.18034,-53.66862,17.4805 
0011369,265.18009,-53.669526,17.2823 
0011370,265.179625,-53.66969,17.3495 
0011372,265.179188,-53.668938,18.6365 
0011373,265.178943,-53.669289,18.1936 
0011374,265.180189,-53.669672,19.6964 
0011375,265.179971,-53.669504,20.1034 
0011376,265.179754,-53.669749,21.3089 
0011378,265.179695,-53.669162,19.9351 
0011379,265.17967,-53.668876,21.7943 
0011380,265.179447,-53.669177,20.5959 
0011381,265.179347,-53.669104,20.1097 
0011382,265.179322,-53.669481,19.2041 
0011384,265.179257,-53.669072,21.296 
0011385,265.179167,-53.66881,19.1756 
0011387,265.17886,-53.669066,19.7365 
0011396,265.18818,-53.669581,20.6041 
0011398,265.187735,-53.668775,21.0687 
0011404,265.182976,-53.669737,18.918 
0011405,265.182425,-53.668696,17.1152 
0011406,265.182202,-53.66943,17.979 
0011407,265.182105,-53.6691,17.2551 
0011408,265.18207,-53.669462,18.6661 
0011409,265.181972,-53.669228,17.373 
0011410,265.181848,-53.668704,17.674 
0011411,265.181806,-53.669051,16.9302 
0011412,265.181573,-53.669436,17.2621 
0011413,265.181109,-53.668725,16.9991 
0011414,265.183179,-53.669207,21.8881 
0011417,265.182632,-53.668889,22.961 
0011422,265.182955,-53.669741,20.2706 
0011437,265.186553,-53.6696,17.1711 
0011438,265.185992,-53.669166,17.5389 
0011439,265.185636,-53.669807,17.2404 
0011440,265.185619,-53.668957,18.8115 
0011442,265.187369,-53.66972,22.9828 
0011443,265.187347,-53.669524,20.695 
0011444,265.187301,-53.669809,21.3667 
0011446,265.187104,-53.669713,17.5036 
0011448,265.186861,-53.669094,20.1984 
0011449,265.186687,-53.668623,22.343 
0011450,265.185633,-53.668573,21.0225 
0011451,265.185535,-53.668748,19.6544 
0011453,265.185123,-53.669805,18.397 
0011454,265.184824,-53.668935,19.0669 
0011455,265.184693,-53.669332,17.8813 
0011456,265.184594,-53.669614,17.9886 
0011457,265.184138,-53.66863,16.9468 
0011458,265.183683,-53.668911,18.0277 
0011459,265.185469,-53.66968,19.3145 
0011460,265.185135,-53.669638,21.5268 
0011461,265.185082,-53.66898,20.9883 
0011462,265.185002,-53.669813,19.0516 
0011463,265.183998,-53.669766,21.7062 
0011464,265.183279,-53.668777,20.9004 
0011604,265.173056,-53.668119,17.2749 
0011605,265.172982,-53.667823,18.5705 
0011606,265.172431,-53.668309,17.6028 
0011607,265.172409,-53.667258,18.5087 
0011608,265.172239,-53.668313,19.0428 
0011609,265.173879,-53.66829,22.2701 
0011610,265.173636,-53.66786,19.3109 
0011612,265.172908,-53.667687,19.1897 
0011614,265.169588,-53.667857,18.3697 
0011615,265.169189,-53.668457,17.5347 
0011616,265.168841,-53.667581,18.3745 
0011617,265.16857,-53.667529,17.4144 
0011618,265.168055,-53.667337,19.449 
0011619,265.169838,-53.667516,21.7587 
0011621,265.169243,-53.667651,20.4481 
0011624,265.167715,-53.66754,20.2465 
0011626,265.168297,-53.667338,24.5619 
0011673,265.176398,-53.667684,17.4343 
0011675,265.175844,-53.667346,19.1924 
0011676,265.175273,-53.668549,17.6791 
0011677,265.175049,-53.668151,18.5093 
0011678,265.176325,-53.668043,20.3174 
0011679,265.175909,-53.667246,22.7288 
0011680,265.175514,-53.66724,20.6894 
0011681,265.175155,-53.668093,22.1412 
0011682,265.174939,-53.667527,21.6063 
0011683,265.174593,-53.668443,20.3019 
0011686,265.175347,-53.6678,21.2339 
0011687,265.165185,-53.667594,17.9423 
0011688,265.164248,-53.668484,18.1791 
0011689,265.164207,-53.667794,17.8797 
0011690,265.164071,-53.668045,18.8184 
0011691,265.163421,-53.668384,25.6295 
0011692,265.165096,-53.667598,21.2235 
0011693,265.16509,-53.668508,21.0683 
0011694,265.164866,-53.667763,20.274 
0011695,265.1637,-53.668077,21.8803 
0011734,265.167382,-53.66834,18.0404 
0011735,265.166161,-53.667958,17.9717 
0011736,265.166043,-53.668107,17.5964 
0011738,265.166903,-53.667914,19.4443 
0011739,265.166762,-53.668109,22.8817 
0011740,265.166698,-53.668283,20.0462 
0011741,265.166604,-53.668053,21.7287 
0011742,265.166547,-53.667651,20.493 
0011785,265.178643,-53.668447,16.9974 
0011786,265.178507,-53.668407,18.759 
0011787,265.178306,-53.668309,19.2608 
0011788,265.177995,-53.667614,18.3077 
0011789,265.177916,-53.667245,17.1305 
0011790,265.177172,-53.667586,17.3375 
0011791,265.176642,-53.667399,18.7343 
0011792,265.17662,-53.668501,17.0717 
0011794,265.178173,-53.668116,20.46 
0011795,265.178065,-53.668518,20.8245 
0011796,265.177691,-53.668534,21.626 
0011797,265.177255,-53.667355,20.8303 
0011799,265.17677,-53.667838,20.4514 
0011809,265.171734,-53.668151,17.011 
0011811,265.171144,-53.668345,18.3248 
0011812,265.170424,-53.668522,18.5825 
0011813,265.170402,-53.667614,17.8093 
0011814,265.170192,-53.667659,18.2205 
0011815,265.169986,-53.668197,17.9778 
0011817,265.171749,-53.667931,24.2232 
0011819,265.171667,-53.66739,19.8346 
0011821,265.170893,-53.668472,19.136 
0011822,265.170682,-53.668286,18.918 
0011826,265.170359,-53.668437,22.0765 
0011827,265.169988,-53.667667,19.2537 
0011828,265.17002,-53.667363,23.1027 
0011830,265.186538,-53.6675,18.6481 
0011831,265.186507,-53.668494,18.1429 
0011832,265.186252,-53.668482,17.2708 
0011833,265.186095,-53.668331,17.5259 
0011835,265.186785,-53.668044,19.1057 
0011836,265.185826,-53.66742,21.8707 
0011838,265.185195,-53.667757,17.4947 
0011839,265.184881,-53.668009,19.4674 
0011840,265.183604,-53.66734,18.0217 
0011841,265.18479,-53.66778,21.0735 
0011845,265.184089,-53.66837,23.3283 
0011846,265.183273,-53.668482,22.5135 
0011867,265.180626,-53.667491,18.8231 
0011868,265.179906,-53.667871,18.6919 
0011869,265.179076,-53.668198,18.3359 
0011870,265.179035,-53.667656,18.0261 
0011871,265.178846,-53.668446,18.1178 
0011872,265.180628,-53.668355,19.7802 
0011873,265.180058,-53.667531,18.9929 
0011874,265.179735,-53.668145,20.3436 
0011875,265.179116,-53.667916,19.2448 
0011876,265.178829,-53.667639,21.0096 
0011877,265.179176,-53.668472,23.7255 
0011878,265.182581,-53.668462,18.0678 
0011879,265.182488,-53.667258,18.5459 
0011880,265.18245,-53.668276,17.3857 
0011881,265.182241,-53.668141,18.3088 
0011882,265.181694,-53.667901,19.1646 
0011883,265.181347,-53.667551,18.4048 
0011885,265.182894,-53.668084,21.008 
0011886,265.182658,-53.668435,19.6949 
0011887,265.182656,-53.667906,21.9706 
0011888,265.18227,-53.668006,22.4904 
0011889,265.182013,-53.66762,21.3187 
0011890,265.181817,-53.667833,22.7619 
0012076,265.176317,-53.667193,17.1246 
0012077,265.175621,-53.666002,17.7942 
0012078,265.175438,-53.666525,17.7695 
0012079,265.175435,-53.665942,17.32 
0012080,265.174783,-53.665929,18.6946 
0012081,265.176346,-53.666385,20.6126 
0012082,265.175829,-53.667188,22.7141 
0012083,265.175511,-53.666811,20.7599 
0012084,265.17538,-53.666921,19.9559 
0012085,265.175353,-53.666478,19.681 
0012086,265.174924,-53.666008,20.5756 
0012088,265.17569,-53.667068,23.4864 
0012126,265.17054,-53.665932,17.6764 
0012127,265.170168,-53.667217,16.9214 
0012128,265.170169,-53.66629,16.8332 
0012129,265.171322,-53.666289,20.9204 
0012130,265.171273,-53.666797,20.859 
0012131,265.171129,-53.666314,21.2064 
0012132,265.170983,-53.666765,21.9613 
0012162,265.173924,-53.6661,19.0265 
0012163,265.17379,-53.667139,18.8022 
0012164,265.173367,-53.666218,17.7779 
0012165,265.173212,-53.666296,17.1524 
0012166,265.172699,-53.666378,18.8781 
0012168,265.17385,-53.666642,19.1914 
0012170,265.172901,-53.666468,23.3628 
0012171,265.172876,-53.66698,21.1211 
0012172,265.172739,-53.667018,21.7398 
0012174,265.172372,-53.666327,20.4574 
0012175,265.173865,-53.666688,19.9144 
0012177,265.172699,-53.666111,23.8401 
0012178,265.165319,-53.666835,18.9594 
0012179,265.165229,-53.666792,17.7331 
0012185,265.168778,-53.666597,17.257 
0012186,265.168502,-53.666774,17.6695 
0012187,265.168117,-53.666708,19.0022 
0012188,265.169928,-53.666879,22.3383 
0012190,265.168468,-53.667085,19.8214 
0012192,265.177879,-53.666815,18.9336 
0012193,265.176765,-53.666819,18.3572 
0012194,265.177513,-53.666442,19.0604 
0012195,265.176987,-53.66705,20.4313 
0012196,265.176952,-53.666875,20.2754 
0012198,265.181004,-53.666861,18.2159 
0012199,265.180775,-53.666861,18.8055 
0012200,265.180716,-53.666613,18.2955 
0012201,265.180531,-53.665956,18.2598 
0012202,265.180517,-53.666066,17.4053 
0012203,265.180414,-53.666286,17.4713 
0012205,265.179281,-53.66598,17.4002 
0012206,265.180655,-53.666052,20.7443 
0012207,265.180329,-53.667127,18.4592 
0012208,265.180288,-53.666408,21.8696 
0012209,265.180125,-53.666975,22.6609 
0012210,265.179903,-53.666376,20.5469 
0012213,265.178918,-53.666901,19.8737 
0012215,265.166884,-53.667082,17.2899 
0012220,265.167107,-53.667218,22.2205 
0012223,265.167402,-53.666706,23.5475 
0012224,265.182823,-53.666926,17.4542 
0012225,265.182711,-53.666817,18.0342 
0012226,265.182504,-53.666414,18.8138 
0012227,265.181731,-53.666494,24.9126 
0012228,265.181268,-53.666296,18.7471 
0012229,265.18322,-53.666538,19.727 
0012230,265.182908,-53.666461,20.5755 
0012232,265.182492,-53.66691,19.1115 
0012233,265.18211,-53.666094,19.7309 
0012234,265.181894,-53.667025,21.8589 
0012235,265.181817,-53.665921,20.0606 
0012236,265.181724,-53.667214,19.201 
0012238,265.181117,-53.666142,19.7935 
0012301,265.184648,-53.667149,19.1357 
0012302,265.184535,-53.666359,17.1702 
0012303,265.184527,-53.666933,17.5611 
0012304,265.184119,-53.666347,18.3408 
0012305,265.183448,-53.666238,18.4699 
0012307,265.185113,-53.667113,24.0168 
0012309,265.184731,-53.666642,21.1225 
0012310,265.18454,-53.666265,21.9335 
0012312,265.18369,-53.666142,20.0717 
0012313,265.183661,-53.666268,19.8784 
0012314,265.183586,-53.666341,20.1183 
0012461,265.180687,-53.664788,18.4534 
0012462,265.180729,-53.664832,19.65 
0012463,265.180544,-53.66507,19.5342 
0012464,265.179726,-53.665182,20.6636 
0012467,265.179149,-53.664846,19.4745 
0012468,265.17885,-53.665482,21.5001 
0012512,265.178515,-53.665526,17.2079 
0012513,265.177084,-53.665344,18.1808 
0012514,265.176901,-53.665508,18.0492 
0012515,265.176892,-53.665919,17.6798 
0012516,265.178783,-53.665827,20.7538 
0012517,265.178316,-53.664917,21.9741 
0012518,265.178199,-53.665158,20.8622 
0012519,265.177618,-53.66535,19.9164 
0012522,265.176702,-53.664946,21.1078 
0012523,265.176646,-53.665011,21.5226 
0012524,265.177767,-53.665336,23.2881 
0012542,265.171671,-53.664837,18.4356 
0012543,265.171668,-53.664984,18.133 
0012544,265.171293,-53.664762,16.929 
0012545,265.170942,-53.664664,18.2829 
0012546,265.170703,-53.664685,17.4868 
0012547,265.17032,-53.665124,17.1656 
0012548,265.17027,-53.665224,17.7917 
0012549,265.170256,-53.664996,18.3772 
0012550,265.170033,-53.665839,18.8022 
0012551,265.169997,-53.665913,17.5686 
0012553,265.172096,-53.66583,22.7949 
0012554,265.17205,-53.665294,19.3626 
0012555,265.171632,-53.664625,19.4007 
0012556,265.170872,-53.665423,19.5625 
0012558,265.17041,-53.664825,21.2103 
0012559,265.1702,-53.665717,21.2075 
0012560,265.1718,-53.664895,25.0994 
0012561,265.170067,-53.665246,24.2307 
0012580,265.176366,-53.665111,17.6147 
0012581,265.176187,-53.665625,18.9298 
0012582,265.175775,-53.665906,16.9534 
0012583,265.175516,-53.664815,17.5087 
0012584,265.175073,-53.665117,19.1274 
0012585,265.174752,-53.664905,18.9854 
0012586,265.174501,-53.66528,17.5173 
0012587,265.176431,-53.665236,22.1538 
0012588,265.176388,-53.665742,20.509 
0012589,265.175946,-53.665474,19.9591 
0012591,265.175643,-53.665297,22.3781 
0012592,265.175407,-53.664621,22.7691 
0012593,265.175367,-53.665745,19.6777 
0012594,265.169328,-53.665414,18.4884 
0012596,265.16888,-53.665849,17.3906 
0012597,265.168299,-53.665832,17.7037 
0012598,265.169434,-53.665416,21.6037 
0012599,265.169384,-53.665897,24.1602 
0012600,265.169287,-53.665065,19.7505 
0012626,265.17419,-53.665499,17.2159 
0012627,265.174059,-53.665703,17.9264 
0012628,265.173871,-53.664884,17.0261 
0012629,265.173711,-53.664842,18.9173 
0012630,265.172634,-53.66582,17.2233 
0012631,265.173737,-53.664797,20.3056 
0012632,265.173724,-53.665641,20.4146 
0012633,265.172899,-53.664673,20.8282 
0012634,265.172716,-53.665126,21.6427 
0012636,265.172314,-53.665003,20.4721 
0012637,265.172882,-53.665501,23.2308 
0012719,265.182924,-53.665444,17.1646 
0012720,265.181431,-53.665372,16.9838 
0012725,265.181651,-53.665801,20.5646 
0012914,265.178717,-53.664375,18.4759 
0012919,265.176606,-53.664585,18.0107 
0012920,265.178634,-53.664419,18.6418 
0012921,265.178317,-53.664449,22.1186 
0012922,265.177448,-53.664298,19.9135 
0012925,265.178641,-53.664449,18.7531 
0012936,265.174401,-53.664371,17.5113 
0012937,265.176016,-53.664276,18.9328 
0012938,265.17552,-53.664164,21.9398 
0012940,265.17513,-53.664521,22.5908 
0012943,265.17452,-53.664078,21.1421 
0012977,265.172061,-53.664522,18.4199 
0012980,265.171712,-53.664406,20.1711 
0013052,265.178962,-53.664543,19.3738 
0013064,265.174344,-53.664478,18.5323 
0013066,265.173628,-53.664376,18.6694 
0013067,265.172739,-53.664348,18.6883 
